shipment_id_1,drop_off_point,destination_country,freight_cost,gross_weight,shipment_charges,shipment_mode,shipping_company,shipping_time
394737,1,0,92.96,800,0.9,0,1,10.91458
394738,1,0,92.4,765,1.05,1,2,5.1713
394739,1,0,92.25,120,0.9,0,1,24.84282
395712,1,0,89.41,560,0.9,0,1,9.67384
395718,1,0,87.86,200,1.05,1,2,5.06921
395733,1,0,86.7,1592.6,1.05,1,2,5.35451
395736,1,0,91.56,385,0.9,0,1,33.09907
395737,1,0,92.91,100,0.9,0,1,21.27546
395739,1,0,91.59,405,0.75,1,3,5.22419
396718,1,0,87.99,177,0.75,1,3,5.375
396736,1,0,92.09,605,0.75,1,3,5.35162
396738,1,0,91.96,54.5,1.05,1,2,5.38472
396739,1,0,91.36,350,0.75,1,3,5.39606
397736,1,0,92.76,420,1.05,1,2,5.31343
397738,1,0,91.96,109,1.05,1,2,5.16412
397739,1,0,91.25,80,1.05,1,2,5.19456
398703,1,0,92.97871,326.06,0.75,1,3,5.11516
398716,1,0,90.6,350,0.9,0,1,29.6191
398718,1,0,87.6,1148,0.9,0,1,24.51238
398726,1,0,85.71,205,0.75,1,3,5.08808
398737,1,0,93.57,1000,0.75,1,3,5.10694
399736,1,0,91.99,542,0.75,1,3,5.20185
399738,1,0,92.56,330,1.05,1,2,5.19363
400711,1,0,89.71,23,0.9,0,1,34.09248
401711,1,0,90.45,1303.8,1.05,1,2,5.31331
401717,1,0,88.4,250,0.9,0,1,11.56794
401736,1,0,92.37999,600,0.75,1,3,5.10949
401739,1,0,91.79,14.5,1.05,1,2,5.12778
402708,1,0,90.3,786,0.9,0,1,29.42384
402711,1,0,90.69,100,0.75,1,3,5.03785
402736,1,0,91.56,55,0.9,0,1,14.39873
402739,1,0,91.26,113,0.75,1,3,5.39375
403718,1,0,87.93,291,0.75,1,3,5.0191
403723,1,0,86.65,144,0.9,0,1,11.57697
403736,1,0,91.56,28,0.9,0,1,34.49236
403737,1,0,93.76,1000,0.75,1,3,5.40741
403738,1,0,92.93,500,0.75,1,3,5.02326
403739,1,0,91.45,552,1.05,1,2,5.06644
404708,1,0,90.3,786,0.9,0,1,19.43831
404715,1,0,89.93,33.5,0.75,1,3,5.30116
404733,1,0,87.66,120,1.05,1,2,5.12512
404736,1,0,91.3249,1365,0.9,0,1,16.75289
405715,1,0,90.18345,60.5,0.75,1,3,5.01667
405723,1,0,86.65,1161,0.9,0,1,21.63819
405737,1,0,93.3079,1100,0.9,0,1,9.79178
405739,1,0,91.42,303.5,0.75,1,3,5.13079
406708,1,0,90.66,786,1.05,1,2,5.06644
406721,1,0,87.37,305,0.75,1,3,5.07523
406728,1,0,85.87,1006,0.75,1,3,5.23322
406730,1,0,85.66,701,0.9,0,1,22.01829
406739,1,0,91.45,203.5,1.05,1,2,5.39398
407728,1,0,85.69,95,0.75,1,3,5.24896
407736,1,0,91.51,300,0.75,1,3,5.23866
407739,1,0,91.45,113.5,1.05,1,2,5.31343
408704,1,0,93.6877,90,0.9,0,1,30.1088
408715,1,0,91,1006,0.75,1,3,5.33044
408733,1,0,87.92,255,0.75,1,3,5.22419
408739,1,0,91.69,203.5,0.75,1,3,5.38391
409708,1,0,90.58,786,0.75,1,3,5.42303
409714,1,0,89.34,200,1.05,1,2,5.40764
409715,1,0,90.1,1506,0.9,0,1,14.88611
409722,1,0,87.85,500,1.05,1,2,5.26262
409730,1,0,85.61,352,0.75,1,3,5.21157
409737,1,0,93.2684,655,0.9,0,1,9.99896
409738,1,0,91.76,273,1.05,1,2,5.1537
409739,1,0,91.45,30.84,0.75,1,3,5.25324
410728,1,0,85.55,65,1.05,1,2,5.40231
410730,1,0,85.61,352,0.9,0,1,32.49271
410733,1,0,86.82,1200,0.75,1,3,5.15961
410738,1,0,91.81,500,1.05,1,2,5.414
410739,1,0,92.55,166,1.05,1,2,5.13692
411705,1,0,92.81,80,1.05,1,2,5.14074
411730,1,0,85.66,352,1.05,1,2,5.4
411738,1,0,92.39158,90.5,0.75,1,3,5.05324
412714,1,0,89.97,115,0.75,1,3,5.30266
412730,1,0,85.61,352,0.9,0,1,12.55694
412732,1,0,87.3,305,0.9,0,1,31.32812
412736,1,0,91.95,246.1,1.05,1,2,5.18889
412738,1,0,92.41,113.5,1.05,1,2,5.15995
412739,1,0,92.83,445,0.75,1,3,5.0765
413708,1,0,90.2,105,0.75,1,3,5.29155
413713,1,0,89.95,120,0.9,0,1,9.16898
413715,1,0,90.1,1456,0.75,1,3,5.30972
413730,1,0,85.59,352,0.75,1,3,5.29641
413738,1,0,91.56,200,1.05,1,2,5.27361
413739,1,0,92.87,119.5,0.75,1,3,5.02118
414714,1,0,89.33,57,0.75,1,3,5.18194
414715,1,0,89.93,400,0.75,1,3,5.14722
414730,1,0,86.76,400,1.05,1,2,5.19734
414739,1,0,92.55,205,0.9,0,1,30.48854
415715,1,0,90.1,300,0.9,0,1,6.62211
415718,1,0,87.55,230,0.9,0,1,28.78426
415723,1,0,86.8207,63,0.75,1,3,5.10197
415726,1,0,85.40506,498,1.05,1,2,5.26076
415739,1,0,92.74,525,0.75,1,3,5.36725
416716,1,0,90.6,61,0.9,0,1,9.86655
416730,1,0,85.66,400,0.75,1,3,5.37662
416737,1,0,93.19,505,0.75,1,3,5.04387
417715,1,0,90.6,560,0.75,1,3,5.125
417721,1,0,86.54762,58,0.75,1,3,5.07303
417728,1,0,85.61,205,0.75,1,3,5.03461
417730,1,0,86.97,960,0.9,0,1,7.1794
417737,1,0,93.2,1000,0.75,1,3,5.17025
417738,1,0,91.61,500,1.05,1,2,5.16319
417739,1,0,92.75,355,1.05,1,2,5.13009
418739,1,0,92.75,686,0.75,1,3,5.25243
419718,1,0,87.82,1506,0.75,1,3,5.23345
419722,1,0,87.36,180,0.75,1,3,5.40451
420712,1,0,89.41,560,0.9,0,1,10.50903
420717,1,0,88.88,1025,1.05,1,2,5.02743
420730,1,0,86.57,295,1.05,1,2,5.3287
420732,1,0,87.35,295,1.05,1,2,5.3735
420738,1,0,92.12,1994,0.75,1,3,5.36169
420739,1,0,92.63,355,1.05,1,2,5.25139
421707,1,0,90.91,675,0.75,1,3,5.19954
421723,1,0,86.38,800,0.75,1,3,5.01134
421730,1,0,85.67,400,1.05,1,2,5.11123
422715,1,0,90.59,1506,0.75,1,3,5.24606
422723,1,0,86.7,505,1.05,1,2,5.0103
422730,1,0,86.38,705,0.75,1,3,5.04155
422739,1,0,92.49,440,0.75,1,3,5.13692
423711,1,0,90.93,1006,0.75,1,3,5.42361
423729,1,0,84.86,24,0.75,1,3,5.2228
423730,1,0,85.85,505,1.05,1,2,5.08148
423735,1,0,88.75,205,1.05,1,2,5.41366
423736,1,0,91.97,505,0.75,1,3,5.20081
423738,1,0,91.99,1507,1.05,1,2,5.29109
424713,1,0,89.95,505,0.9,0,1,29.29988
424723,1,0,87,180,0.75,1,3,5.0831
424730,1,0,85.85,906,0.9,0,1,8.61377
424737,1,0,93.99,115,0.75,1,3,5.39734
424739,1,0,92.65,1097,0.75,1,3,5.05069
425715,1,0,90.35,1506,0.9,0,1,28.75347
425718,1,0,87.55,1505,0.9,0,1,18.96528
425723,1,0,86.65,110,0.9,0,1,13.8316
425730,1,0,85.85,906,0.9,0,1,28.625
425736,1,0,90.75,1000,0.9,0,1,18.77894
425738,1,0,91.6387,1005,1.05,1,2,5.37789
425739,1,0,91.65,430,1.05,1,2,5.26019
426713,1,0,89.95,228,1.05,1,2,5.28218
426723,1,0,86.80342,205,1.05,1,2,5.12419
426727,1,0,83.47,65,0.75,1,3,5.08738
426738,1,0,91.7517,103.5,1.05,1,2,5.08009
426739,1,0,92.88,1507,1.05,1,2,5.02859
427717,1,0,87.99,470,0.9,0,1,28.88634
427723,1,0,86.65,250,0.9,0,1,14.1081
427729,1,0,84.56,178,0.9,0,1,31.20544
427730,1,0,85.85,906,0.9,0,1,18.66817
427737,1,0,93.78,193,0.9,0,1,22.57106
427739,1,0,91.75,500,1.05,1,2,5.10822
428723,1,0,86.65,814,0.9,0,1,24.34491
428728,1,0,85.32,399,1.05,1,2,5.09375
428734,1,0,88.4,655,0.9,0,1,11.30532
428735,1,0,88.75,569,0.75,1,3,5.34248
428736,1,0,90.6857,660,0.9,0,1,8.84468
428737,1,0,93.41,1125,0.75,1,3,5.41863
428739,1,0,92.2,405,1.05,1,2,5.30799
429723,1,0,86.65,814,0.9,0,1,14.44525
429736,1,0,90.6857,1061,0.9,0,1,18.87118
429737,1,0,93.1,55,0.75,1,3,5.32546
429739,1,0,92.77,430,1.05,1,2,5.03785
430723,1,0,86.38,125,0.75,1,3,5.0397
430730,1,0,85.85,906,0.9,0,1,28.68565
430732,1,0,87.74,2008,0.75,1,3,5.05567
430736,1,0,90.6857,615,0.9,0,1,8.88808
430738,1,0,91.99,13.5,0.75,1,3,5.21019
430739,1,0,92.6,300,0.75,1,3,5.17569
431724,1,0,85.46,2008,0.75,1,3,5.35359
431736,1,0,90.6857,936,0.9,0,1,8.9015
431737,1,0,93.18,1000,0.75,1,3,5.38472
431738,1,0,91.9,63.5,1.05,1,2,5.15995
432706,1,0,90.96,230,1.05,1,2,5.03785
432734,1,0,87.71,150,0.9,0,1,31.40093
432736,1,0,90.91,281,0.75,1,3,5.16354
432737,1,0,93.34,1000,0.75,1,3,5.14815
432739,1,0,92.94,221.5,0.75,1,3,5.20671
433702,1,0,91.33,181,0.75,1,3,5.42049
433713,1,0,89.95,283,0.9,0,1,9.40116
433716,1,0,90.99,1006,0.75,1,3,5.30637
433730,1,0,85.85,906,0.9,0,1,18.71748
434707,1,0,90.5,125,0.75,1,3,5.28241
434730,1,0,85.85,906,0.9,0,1,18.75718
434736,1,0,90.75,1506,0.9,0,1,10.97477
434739,1,0,92.8,112.5,1.05,1,2,5.22095
435706,1,0,90.59,285,0.75,1,3,5.3588
435713,1,0,89.95,786,0.9,0,1,9.41759
435728,1,0,84.82,100,0.75,1,3,5.31366
435736,1,0,90.75,116,0.9,0,1,21.74468
436713,1,0,89.95,786,0.9,0,1,29.43796
436719,1,0,87.3,180,0.9,0,1,21.49977
437705,1,0,92.86,54,0.75,1,3,5.28137
437715,1,0,90.51,243,0.9,0,1,8.92847
437717,1,0,87.79,804,0.75,1,3,5.41076
437724,1,0,85.69,182,1.05,1,2,5.16968
437737,1,0,93.31,1106,0.75,1,3,5.20278
437738,1,0,91.8,387,1.05,1,2,5.07199
438721,1,0,87.45,355,0.75,1,3,5.3419
438723,1,0,85.75,1000,0.9,0,1,28.69861
438728,1,0,84.66,100,0.9,0,1,19.38275
438736,1,0,90.75,1165,0.9,0,1,33.38287
438738,1,0,91.36,438,1.05,1,2,5.34757
439726,1,0,85.68,825,0.75,1,3,5.34873
439736,1,0,90.75,868.1,0.75,1,3,5.3603
439738,1,0,91.99,253.5,1.05,1,2,5.12766
440736,1,0,90.89,391,0.75,1,3,5.09306
441707,1,0,90.5,455,0.9,0,1,10.9044
441717,1,0,87.8,575,0.9,0,1,29.21725
441736,1,0,90.75,391,0.9,0,1,24.84398
441738,1,0,91.36,400,1.05,1,2,5.12477
442736,1,0,90.75,105,0.9,0,1,25.94109
442738,1,0,91.67,540,0.75,1,3,5.20694
443715,1,0,90.57,255,0.75,1,3,5.29248
443736,1,0,91.83,335,0.75,1,3,5.41562
443738,1,0,91.8,145.1,1.05,1,2,5.39722
444715,1,0,90.35,235,0.9,0,1,29.03218
444721,1,0,86.8244,328,0.9,0,1,16.96273
444736,1,0,91.86,1000,0.9,0,1,8.9765
444738,1,0,91.8,221.4,1.05,1,2,5.21852
445711,1,0,90.23,565,0.75,1,3,5.16354
445721,1,0,86.8621,300,0.9,0,1,27.86562
445728,1,0,85.89,400,0.75,1,3,5.08542
445737,1,0,92.8,1000,0.9,0,1,20.25509
445738,1,0,91.66,110,0.75,1,3,5.2213
446710,1,0,89.75,605,0.9,0,1,31.8765
446719,1,0,87.3,285,0.9,0,1,21.84005
446722,1,0,87.77,462.7,0.75,1,3,5.41586
446736,1,0,91.52,1006,0.75,1,3,5.36424
446737,1,0,92.71,100,0.9,0,1,20.42778
446738,1,0,91.7,200,1.05,1,2,5.14861
447721,1,0,86.8621,1500,0.9,0,1,27.96574
447735,1,0,88.41,300,1.05,1,2,5.13947
447738,1,0,91.41152,400,0.75,1,3,5.14352
448721,1,0,86.8621,86,0.9,0,1,8.04329
448726,1,0,85.83,1175.6,0.75,1,3,5.29468
448732,1,0,87.67,150,0.9,0,1,32.07488
448736,1,0,90.47,115,0.75,1,3,5.30382
448738,1,0,91.99,110,0.75,1,3,5.32917
449710,1,0,89.99,139,0.75,1,3,5.38125
449712,1,0,89.8,180,0.9,0,1,13.91817
449721,1,0,86.8621,1500,0.9,0,1,28.05231
449737,1,0,92.74,150,0.75,1,3,5.24525
449738,1,0,91.62,110,1.05,1,2,5.29271
450710,1,0,89.56,224,0.75,1,3,5.19537
450712,1,0,89.92,145,0.75,1,3,5.18831
450719,1,0,87.3,195,0.9,0,1,11.85775
450721,1,0,87,1500,1.05,1,2,5.33947
450732,1,0,87.4,505,0.75,1,3,5.00069
451710,1,0,89.36,560,0.9,0,1,23.9713
451721,1,0,86.51,400,0.75,1,3,5.39236
451732,1,0,87.43,63,0.75,1,3,5.3684
451736,1,0,90.56,165.65,0.9,0,1,19.72396
451737,1,0,92.71,100,0.9,0,1,11.46863
451738,1,0,91.98,500,0.75,1,3,5.02801
452710,1,0,89.83,290,0.75,1,3,5.23646
452732,1,0,87.75,1151.5,1.05,1,2,5.23762
452738,1,0,91.52,100,1.05,1,2,5.1794
453710,1,0,90.93,400,0.75,1,3,5.24444
453721,1,0,86.95,205,0.9,0,1,18.49363
453738,1,0,91.29,165,0.75,1,3,5.33264
454710,1,0,90.19,505,1.05,1,2,5.01296
454718,1,0,87.7,1006,0.9,0,1,9.69236
454721,1,0,86.95,125,0.9,0,1,28.50463
454732,1,0,87.73,1006,0.75,1,3,5.34502
454738,1,0,91.55,27.4,0.75,1,3,5.04549
455710,1,0,89.6356,223.13,0.9,0,1,8.19572
455732,1,0,86.86,288,0.9,0,1,26.03414
455736,1,0,90.69,225,1.05,1,2,5.31157
456709,1,0,90.05,31,0.9,0,1,31.51516
456710,1,0,89.6356,256.6,0.9,0,1,18.22072
456719,1,0,87.64,521,0.75,1,3,5.02593
456732,1,0,86.91,500,0.9,0,1,26.31516
456736,1,0,91.02,2008,0.75,1,3,5.16806
456738,1,0,91.7,103.5,0.75,1,3,5.21979
457732,1,0,87.66,1006,0.75,1,3,5.41979
457738,1,0,91.28,20,0.75,1,3,5.1147
458732,1,0,87.1901,1006,0.9,0,1,7.39502
458737,1,0,93.24,500,0.75,1,3,5.18889
458738,1,0,91.95,36.5,1.05,1,2,5.33553
459728,1,0,84.66,350,0.9,0,1,9.56146
459732,1,0,86.7501,465,0.9,0,1,27.41343
459734,1,0,88.23,605,0.75,1,3,5.37697
459738,1,0,91.96,355,1.05,1,2,5.04479
460704,1,0,93.31,540,0.9,0,1,30.95718
460705,1,0,92.81,330,0.9,0,1,22.214
460732,1,0,86.84,120,0.75,1,3,5.3213
461728,1,0,84.8907,1498,0.9,0,1,9.61134
461732,1,0,87.74,75,1.05,1,2,5.36146
461734,1,0,88.33,305,1.05,1,2,5.40023
461736,1,0,90.65,2008,0.9,0,1,12.06979
461737,1,0,92.71,195,0.9,0,1,32.78681
462705,1,0,93.78,1006,0.75,1,3,5.26921
462719,1,0,87.86,455,0.75,1,3,5.02083
462727,1,0,83.92,976,1.05,1,2,5.33866
462732,1,0,86.6782,525,0.9,0,1,8.57546
462736,1,0,90.4,170,0.75,1,3,5.05231
462738,1,0,91.85,445,1.05,1,2,5.31725
463709,1,0,89.61,290,0.9,0,1,11.61181
463719,1,0,87.36,65,0.9,0,1,13.35035
463723,1,0,85.7228,345.09,0.9,0,1,19.21736
463727,1,0,83.96,505,0.75,1,3,5.19213
463736,1,0,90.6372,605,0.9,0,1,27.98044
463738,1,0,91.85,1541,0.75,1,3,5.33854
464707,1,0,90.32,1109.3,0.75,1,3,5.03819
464719,1,0,87.26,45,0.75,1,3,5.08495
464727,1,0,83.25,500,0.75,1,3,5.04201
464738,1,0,91.85,53.5,0.75,1,3,5.25729
465715,1,0,90.46,1320,1.05,1,2,5.1941
465719,1,0,87.3,1006,1.05,1,2,5.22917
465737,1,0,92.71,87,0.9,0,1,5.12477
466719,1,0,87.3,1002.8,1.05,1,2,5.11181
466737,1,0,93.39,1006,0.75,1,3,5.42326
467724,1,0,85.72,711,0.75,1,3,5.03588
467727,1,0,83.54,185,0.75,1,3,5.1022
467729,1,0,85.58,305,0.75,1,3,5.32905
467736,1,0,90.97,405,0.75,1,3,5.27882
467737,1,0,92.2943,270,0.9,0,1,8.91181
467738,1,0,91.66,103.5,0.75,1,3,5.21771
468710,1,0,90.4,430,0.9,0,1,18.764
468712,1,0,89.97,575,1.05,1,2,5.39444
468724,1,0,85.24,399,1.05,1,2,5.09259
468728,1,0,84.81,350,0.9,0,1,9.67002
468729,1,0,84.76371,118.5,1.05,1,2,5.34873
468730,1,0,86.53,1011,0.75,1,3,5.039
468737,1,0,92.54,350,0.75,1,3,5.07558
469712,1,0,89.8,147.5,0.9,0,1,32.24549
469738,1,0,91.79,2007,1.05,1,2,5.19606
470720,1,0,87.8643,1306,0.9,0,1,29.9713
470729,1,0,85.18,305,0.75,1,3,5.26887
470736,1,0,90.67,1206,1.05,1,2,5.23449
470737,1,0,92.3443,974.7,0.75,1,3,5.29826
470738,1,0,91.26,330,0.75,1,3,5.20694
471719,1,0,86.91,691,0.9,0,1,34.13032
471729,1,0,85,15,0.9,0,1,23.68137
471737,1,0,92.55,974.5,0.75,1,3,5.13183
471738,1,0,91.5,355,1.05,1,2,5.11111
471739,1,0,92.05936,112.5,0.75,1,3,5.30741
472719,1,0,86.91,575.31,1.05,1,2,5.07465
472727,1,0,83.25,220,0.75,1,3,5.36447
472729,1,0,85.2,65,0.75,1,3,5.35625
472730,1,0,86,22.5,0.9,0,1,9.5331
472734,1,0,87.76,600,0.9,0,1,27.56042
472736,1,0,90.6243,205,0.9,0,1,20.03206
472739,1,0,92.69,2008,1.05,1,2,5.32211
473705,1,0,93.25,327,0.9,0,1,32.47616
473713,1,0,89.95,1140,0.9,0,1,19.91644
473714,1,0,89.96,280,0.9,0,1,12.09491
473717,1,0,87.89,65,0.75,1,3,5.29664
473729,1,0,84.91,5,0.75,1,3,5.15938
473734,1,0,88.77,350,0.75,1,3,5.18727
473736,1,0,90.26,222,0.9,0,1,20.28183
473737,1,0,92.41,974,0.75,1,3,5.39745
473739,1,0,92.31,1091,0.75,1,3,5.33657
474714,1,0,90.73,500,1.05,1,2,5.03634
474718,1,0,87.7631,330,0.9,0,1,10.25463
474719,1,0,87.31,325,0.75,1,3,5.35463
474720,1,0,87.8643,1312,0.9,0,1,20.01308
474728,1,0,85.62,1186,0.9,0,1,19.7919
474729,1,0,84.56,6,0.9,0,1,26.98079
474734,1,0,87.93,600,0.75,1,3,5.12002
474736,1,0,90.88,255,1.05,1,2,5.11933
474738,1,0,91.65,103.5,1.05,1,2,5.21921
474739,1,0,92.37,1091,0.75,1,3,5.3103
475709,1,0,90.85,228,0.75,1,3,5.04248
475710,1,0,90.4,255,0.9,0,1,28.93125
475719,1,0,87.8,577.5,1.05,1,2,5.11319
476705,1,0,93.88,2008,0.75,1,3,5.0103
476709,1,0,90.44,565,1.05,1,2,5.41863
476714,1,0,89.78,56,0.75,1,3,5.04549
476738,1,0,91.31186,400,0.75,1,3,5.40451
477705,1,0,93.63,1505,0.75,1,3,5.06551
477716,1,0,90.66,560,0.75,1,3,5.18484
477729,1,0,84.7,705,0.9,0,1,28.44919
477739,1,0,92.9,253.5,1.05,1,2,5.08137
478705,1,0,93.46,1106,1.05,1,2,5.14711
478708,1,0,90.6,115.4,0.9,0,1,30.55775
478710,1,0,90.4,558.1,0.9,0,1,18.961
478714,1,0,89.96,90,0.9,0,1,5.46019
478732,1,0,86.666,125,0.9,0,1,28.9706
478738,1,0,91.8,330,1.05,1,2,5.32407
478739,1,0,92.9,63.5,1.05,1,2,5.31991
479705,1,0,93.25,810,0.9,0,1,34.00463
479714,1,0,89.96,335,0.9,0,1,17.94525
479738,1,0,91.05,110,0.75,1,3,5.08287
479739,1,0,92.89,544,0.75,1,3,5.28148
480712,1,0,89.8,205,0.9,0,1,19.16181
480722,1,0,87.4,455,1.05,1,2,5.39363
480736,1,0,90.28439,2214,0.75,1,3,5.31597
480737,1,0,93.37736,300,1.05,1,2,5.29896
480739,1,0,92.9,1729.3,1.05,1,2,5.29583
481705,1,0,93.25,2008,0.9,0,1,24.28183
481722,1,0,87.4,1506,0.9,0,1,33.08056
481722,1,0,87.16861,1506,0.75,1,3,5.29213
481739,1,0,92.9,330,1.05,1,2,5.12894
482722,1,0,87.4,2008,1.05,1,2,5.34444
482722,1,0,87.88347,2008,0.75,1,3,5.10741
482725,1,0,85.87207,655,0.75,1,3,5.31088
482734,1,0,87.9,125,0.9,0,1,28.69931
482737,1,0,93.1,2008,0.9,0,1,13.12847
482737,1,0,93.53189,2008,0.75,1,3,5.04259
483705,1,0,93.37602,2008,0.75,1,3,5.14016
483722,1,0,87.42061,1506,1.05,1,2,5.09444
483732,1,0,86.67,1221,0.9,0,1,19.03461
483732,1,0,86.96474,1221,0.75,1,3,5.25521
484703,1,0,92.45,1100,0.9,0,1,21.5338
484703,1,0,92.11477,1100,0.75,1,3,5.16817
484727,1,0,83.45,1006,0.9,0,1,29.02188
484727,1,0,83.73901,1006,0.75,1,3,5.30694
484737,1,0,92.94158,1251,0.75,1,3,5.30417
484739,1,0,93.06,700,1.05,1,2,5.17477
485705,1,0,93.25,800,0.9,0,1,8.49248
485705,1,0,93.19842,800,0.75,1,3,5.18981
485736,1,0,90.7,391,0.9,0,1,19.39549
485737,1,0,92.71,970.8,0.75,1,3,5.04676
486705,1,0,92.7,1628,0.9,0,1,18.79688
486705,1,0,92.9568,1628,0.75,1,3,5.15764
486736,1,0,90.7,1006,0.9,0,1,30.12951
486737,1,0,93.1,1000,0.9,0,1,24.52731
487705,1,0,92.7,2008,0.9,0,1,28.91667
487705,1,0,92.8172,2008,1.05,1,2,5.36528
487727,1,0,83.07517,906,1.05,1,2,5.38461
487736,1,0,90.7,1006,0.9,0,1,30.20162
487737,1,0,93.1,1000,0.9,0,1,24.55023
487737,1,0,93.87364,1000,0.75,1,3,5.07153
488737,1,0,93.1,1000,0.9,0,1,24.57454
489730,1,0,86,585,0.9,0,1,29.84873
489730,1,0,86.57123,585,0.75,1,3,5.38762
489737,1,0,93.1,999,0.9,0,1,14.58438
489738,1,0,92.3,1530,0.9,0,1,32.1809
489739,1,0,93.5,2007,1.05,1,2,5.21933
489739,1,0,93.46347,2007,0.75,1,3,5.02118
490727,1,0,83.00638,1506,0.75,1,3,5.39676
490739,1,0,92.5169,409,0.75,1,3,5.03877
491710,1,0,90.4,806,0.9,0,1,9.12303
491710,1,0,90.31431,806,0.75,1,3,5.06632
491718,1,0,87.78838,230,0.75,1,3,5.18542
492705,1,0,92.4,655,0.9,0,1,9.12639
492718,1,0,87.65434,459,1.05,1,2,5.16319
492736,1,0,90.7,680,1.05,1,2,5.28472
492736,1,0,90.04493,680,0.75,1,3,5.07014
492737,1,0,93.50512,545,1.05,1,2,5.04757
493736,1,0,90.7,305,0.9,0,1,29.4419
493736,1,0,90.45531,305,1.05,1,2,5.07025
494727,1,0,83.36,1506,0.9,0,1,29.13958
494727,1,0,83.62249,1506,0.75,1,3,5.21412
494735,1,0,88.31,2258,0.75,1,3,5.39988
494738,1,0,92.86,298.5,1.05,1,2,5.1647
494739,1,0,93.9,200,1.05,1,2,5.29873
495733,1,0,87.11,115,0.9,0,1,29.99525
495735,1,0,88.7463,250,0.9,0,1,17.85417
495737,1,0,92.91235,972.7,0.75,1,3,5.36227
495738,1,0,92.9,173.5,1.05,1,2,5.26215
496737,1,0,92.9,436,0.9,0,1,20.70532
496739,1,0,93.71,120.5,0.75,1,3,5.37454
497736,1,0,90.59583,550,0.75,1,3,5.15637
497737,1,0,92.9,221,0.9,0,1,10.74641
497739,1,0,93.9,500,1.05,1,2,5.40394
498736,1,0,90.59,115,0.75,1,3,5.41539
498737,1,0,92.8,105,0.75,1,3,5.1265
498738,1,0,92.7,1506,0.9,0,1,20.63461
499725,1,0,85.2124,585,1.05,1,2,5.12014
499733,1,0,87.05,25,0.75,1,3,5.06829
499736,1,0,90.91,1000,1.05,1,2,5.25544
499739,1,0,93.9,885.4,1.05,1,2,5.16759
500709,1,0,89.7,1000,0.9,0,1,22.22396
500734,1,0,87.46,200,0.9,0,1,28.99132
500736,1,0,90.82,1000,0.75,1,3,5.38102
500737,1,0,92.55,350,0.9,0,1,11.82859
501712,1,0,89.8,394.8,0.9,0,1,9.80741
501736,1,0,90.54,175,0.75,1,3,5.19398
501739,1,0,93.9,805,1.05,1,2,5.19873
502708,1,0,90.6,171,0.9,0,1,31.20012
502709,1,0,89.73,391,0.75,1,3,5.08299
502727,1,0,83.3649,1506,1.05,1,2,5.05567
502732,1,0,86.65,1161,0.9,0,1,9.26343
502737,1,0,92.55,130,0.9,0,1,31.85417
502738,1,0,92.7,50.5,0.75,1,3,5.37176
503721,1,0,87.2,18,0.9,0,1,29.94722
503726,1,0,85.68,605,0.75,1,3,5.38565
503736,1,0,90.9,579,1.05,1,2,5.01725
503737,1,0,92.68,355,0.75,1,3,5.35972
503739,1,0,93.9,103.5,1.05,1,2,5.03287
504710,1,0,89.96,111.17,0.9,0,1,9.42731
504716,1,0,90.4,226.2,0.9,0,1,31.41586
504726,1,0,85.35,708,1.05,1,2,5.24826
504733,1,0,87.75,355,0.75,1,3,5.08958
504737,1,0,92.55,405,0.9,0,1,31.91019
504739,1,0,93.9,110.5,1.05,1,2,5.0316
505732,1,0,86.75,806,0.9,0,1,29.36609
505738,1,0,92.7,58.5,0.75,1,3,5.39572
506707,1,0,90.5,174,0.9,0,1,32.83958
506726,1,0,85.61,1500,0.75,1,3,5.17662
506736,1,0,90.66,200,0.75,1,3,5.0588
506737,1,0,92.91,856,1.05,1,2,5.08727
506738,1,0,92.59,113.5,0.75,1,3,5.0941
506739,1,0,94.46,2007,0.75,1,3,5.09317
507707,1,0,90.8,180,0.75,1,3,5.0272
507726,1,0,85.68,355,0.9,0,1,27.98333
507736,1,0,90.7,340,0.9,0,1,10.07396
507737,1,0,92.55,906,0.9,0,1,33.63623
507739,1,0,94.31,905,1.05,1,2,5.34225
508707,1,0,90.5,1006,0.9,0,1,14.80995
508732,1,0,86.75,806,0.9,0,1,19.38426
508736,1,0,90.7,1481,0.9,0,1,10.16088
508737,1,0,92.97,305,0.75,1,3,5.01632
509710,1,0,89.96,450,0.9,0,1,19.45938
509714,1,0,90.65,171,0.9,0,1,9.04954
509728,1,0,85.4931,65,0.9,0,1,30.07812
509737,1,0,91.9788,33,0.9,0,1,18.34479
510707,1,0,90.5,1006,0.9,0,1,6.5912
510718,1,0,87.39,175,0.75,1,3,5.20833
510723,1,0,86.26,505,0.75,1,3,5.30556
510725,1,0,85.39,1206,0.75,1,3,5.04317
510737,1,0,92.78,500,0.75,1,3,5.06424
511707,1,0,90.5,1006,0.9,0,1,6.65116
511736,1,0,90.7,1662,0.9,0,1,30.62222
511739,1,0,93.4129,1500,1.05,1,2,5.2
512705,1,0,92.5,440,0.9,0,1,29.56991
512707,1,0,90.5796,1306,0.9,0,1,18.24282
512718,1,0,87.49,120,0.75,1,3,5.11574
512736,1,0,90.7,205,0.9,0,1,20.67581
512738,1,0,92.82897,303.5,0.9,0,1,19.56933
513707,1,0,90.5796,1506,0.9,0,1,18.25093
513709,1,0,89.75,139,0.9,0,1,8.6985
